rowIndex,ClaimAmount
735,1256.9354933143527
736,1443.964035027881
737,1202.9901097727668
738,1417.4555753803008
739,1367.3103621365121
740,1151.1596482769328
741,949.3812271913666
742,813.6005256778969
743,921.3339867969166
744,1355.5712141652666
745,1654.3658379698807
746,2203.8234450612836
747,1408.95938309254
748,916.9730028026669
749,2093.379536676617
750,575.4287840377342
751,1768.9930472943513
752,1084.8732460705664
753,2273.7795336971667
754,890.5116924410736
755,1629.5157597761115
756,1406.5768782237108
757,1297.6507119815499
758,1283.2007037526498
759,1039.6662121731172
760,1019.0685406294838
761,1144.500567918883
762,1397.4673940852547
763,1275.7442659151714
764,1491.7820916193618
765,1079.5826273956998
766,1661.8622538266668
767,1494.6060305815834
768,1446.5677662153319
769,1140.5441064846545
770,1414.3714238259479
771,1853.3287489090994
772,1753.1536709316672
773,1242.5402851247002
774,1216.4517906070503
775,1328.2207339581669
776,1574.435363380434
777,1704.5644805041554
778,2621.337202163986
779,1317.240019542848
780,1365.7245655203856
781,2387.8005079369505
782,1713.9671194979853
783,1197.9273071571668
784,1039.2981018974237
785,1885.3536249050337
786,1208.2016273876072
787,1174.3071172351008
788,1250.9686632469552
789,1133.0732099936452
790,1351.5938012542526
791,987.4849319579158
792,1239.3954718054665
793,1005.9495536388316
794,1018.3219832226911
795,1885.3536249050337
796,1016.3204620158332
797,1112.0882496797974
798,607.6350914147664
799,1549.2721264053253
800,1219.0802016593723
801,1003.5372239149166
802,2426.979421678479
803,730.2363645971833
804,1201.6273939704597
805,756.855868121392
806,1626.7109860803519
807,1106.8926429374894
808,1399.6239867483807
809,1484.6144215284241
810,832.2720632045406
811,1540.6525801964005
812,1268.1338552841894
813,1173.990229081849
814,1259.0097282924733
815,1199.6665774029661
816,1254.8427544753167
817,2734.0108096171393
818,1627.747894978995
819,1048.3381924353987
820,974.8460756723312
821,1811.085044998454
822,1185.7525920320334
823,1248.7390108185596
824,1271.3419566211833
825,960.7717379795332
826,1228.4410942196332
827,2130.757908082362
828,1231.7295617344002
829,749.9825000183502
830,1364.7437207037997
831,1655.1429264834765
832,1072.2852013532872
833,1482.295189024612
834,1083.7841993192
835,1203.0763296892997
836,1129.910859680543
837,732.0256052588369
838,1640.0620151793496
839,1168.532061532084
840,987.9185254395002
841,1514.737419220309
842,1137.8145284818502
843,1705.4275559621426
844,1470.1191702063
845,1376.0240481219378
846,1554.055412158667
847,1588.5925757629996
848,1122.6658433856003
849,1587.2560445736092
850,2001.6535064207378
851,1207.5836153324576
852,1071.3875449271009
853,1650.6575395268167
854,1151.468934379608
855,1657.852560800417
856,631.5631823068671
857,1818.0116147797762
858,813.5988493862667
859,1150.8440854434866
860,1394.2339113846433
861,2153.8874172479723
862,1731.2824593037499
863,1229.284943096
864,1631.9307464532124
865,857.2031862571669
866,1120.5080305743193
867,1554.648890194791
868,974.3882424636048
869,1378.3600578260753
870,1655.7019529218
871,878.4111346270548
872,1443.3201600121852
873,1279.007806820474
874,1637.7600469055478
875,743.7165731271988
876,1275.6052767570163
877,1117.8565046333194
878,1767.9439829294552
879,1570.108808059953
880,997.3579452117694
881,1278.3310300904147
882,1975.249702693967
883,1167.4742429396692
884,1148.6740128307
885,1767.9439829294552
886,1060.579139413067
887,1052.0578287981534
888,1267.9384011503194
889,822.980531529396
890,1152.4257896333665
891,1563.7912037121664
892,1145.3974893052668
893,978.6927126049999
894,1198.2808133189565
895,1566.3553474509329
896,624.8231240532189
897,1171.0998168830668
898,1332.2220260047336
899,1685.8855055317358
900,1363.748768756776
901,1260.4466161306245
902,617.6887927161866
903,1368.0453170115547
904,1291.6362589804137
905,1385.853661613533
906,1106.562633687238
907,1068.2564997999998
908,1376.0603730729167
909,1271.685652877524
910,1174.802318468667
911,1016.0769162217123
912,1182.8902041469748
913,1282.896163390813
914,961.6618476626115
915,1256.0579355113978
916,968.7047955544451
917,954.6555872404194
918,1427.7862728763832
919,2013.7090194491323
920,1039.5509516394497
921,1096.5643226776676
922,1055.8845173789834
923,1383.7633402183856
924,1130.8775951244804
925,975.0890870763682
926,1139.3052970349072
927,1474.1532865634997
928,1409.3891935975835
929,841.4316961062171
930,1419.6427236850336
931,941.7994333463332
932,1176.7441036188436
933,1590.5374716670094
934,1138.5010358360341
935,1572.6632473744007
936,1213.8478401178716
937,1429.9073949773995
938,1999.5912851408427
939,1433.0139733405993
940,1262.4219978022174
941,1107.6152265787957
942,1302.5473928489998
943,884.7219591155912
944,853.6419589841333
945,1360.9809826244098
946,1293.3792932815684
947,1206.6664785641833
948,1554.3372839005992
949,1301.5095565304357
950,1623.1201291922894
951,1785.4657822936904
952,2400.3634789784205
953,1425.2233735287332
954,1564.0314074703365
955,1062.6743522099935
956,1030.1746068692187
957,798.9250449261432
958,1081.8260061842898
959,1396.5416759359669
960,1988.0540713749992
961,2127.0794901630197
962,1916.9896779194678
963,1267.049550543166
964,1159.4508869282622
965,753.7615917102335
966,1172.7051629923062
967,847.5176525967429
968,1337.5034985266286
969,1479.691050681852
970,1443.6519846761
971,1030.248745376267
972,1657.852560800417
973,1368.6660198482768
974,976.8120577220996
975,1224.6834600537516
976,1008.2410302615812
977,1402.8756425519275
978,1092.3587121772
979,720.4055533784599
980,982.7675513446521
981,1139.2021951339768
982,1220.6513176651927
983,1262.4313735219996
984,1558.9494945051001
985,1327.8562850197663
986,1158.0869462713752
987,1434.0875524015382
988,1055.6793438303248
989,1031.4739972706907
990,1144.8620463107168
991,676.8874017157312
992,1563.098908666376
993,1500.9712671267998
994,1007.4158616483028
995,1047.0914686299998
996,1121.3473191021837
997,831.3179063178501
998,1311.693236764076
999,1211.0486343307834
1000,1036.2709569019667
1001,1948.8049040411875
1002,1500.7497756787502
1003,1108.0063979784588
1004,1366.2056087491014
1005,1565.440253017462
1006,2339.573115131839
1007,1807.6451101862162
1008,1589.1460690371146
1009,1308.3122202114332
1010,915.4006378251761
1011,1241.0335946369166
1012,1646.9551051212495
1013,1479.6103479933392
1014,1611.5625687257866
1015,1187.9236072918811
1016,1209.5813776666002
1017,899.4235764876673
1018,1223.957576058517
1019,1703.4798113288448
1020,1093.1756231533334
1021,1189.7592197730403
1022,1880.7557517050664
1023,1049.2860432011169
1024,1048.3193458952665
1025,1342.1432733962997
1026,2572.207613807687
1027,1046.016880651
1028,1273.0552460902074
1029,1203.1085665767664
1030,1176.9157506525332
1031,1154.1872650400896
1032,981.1932428480251
1033,816.4857907452331
1034,1065.9321330587054
1035,1838.818361139084
1036,907.4121330599334
1037,906.8723184911249
1038,1457.863664748272
1039,1659.7124973992616
1040,1328.282903200214
1041,1219.6230045506334
1042,1446.0719503113096
1043,1023.2292733233721
1044,1113.678136751405
1045,470.56696933164966
1046,1087.9105063908366
1047,1175.6585981765488
1048,1491.6467142454226
1049,714.1837395470008
1050,1161.5494853547068
1051,1549.5137950936335
1052,1199.3463685657764
1053,1047.535845741196
1054,1653.7842158911862
1055,1041.4110678449752
1056,1713.8964434235997
1057,1321.4726589881338
1058,1269.5662788112663
1059,1158.9118343379587
1060,1154.3982761764833
1061,904.0655293816314
1062,1430.9291884199329
1063,1400.4814587227143
1064,1104.0599398331049
1065,1338.0490745014665
1066,960.3545634973857
1067,1028.4113522115158
1068,1562.509830524674
1069,1110.423993874288
1070,1553.1914548072998
1071,758.7283937839338
1072,1139.5503709032726
1073,1830.8409522831387
1074,922.1828002847993
1075,942.4388816939068
1076,1074.5051410899669
1077,1584.0816122540448
1078,1460.9912307580028
1079,1157.4329632182998
1080,575.4287840377342
1081,904.0430174013229
1082,808.4382589637222
1083,948.7521910698808
1084,1892.4167701059664
1085,1248.8735167444293
1086,1989.3903489094619
1087,1296.9005703463733
1088,1434.7939482197337
1089,976.2181784757165
1090,1088.4822354391501
1091,1076.9043906282336
1092,929.5608200694489
1093,982.148940296431
1094,1413.580964804422
1095,2031.289601579026
1096,1262.599039579917
1097,1072.2882576874333
1098,1592.0469900357264
1099,1267.695305158574
1100,946.6001192648499
1101,1425.1854297869163
1102,974.9059154346338
1103,1398.7872366058832
1104,1177.053594197801
1105,2011.6350938503863
1106,1449.8772198882
1107,1019.5354683156796
1108,1598.3618954465182
1109,947.346038795114
1110,1214.819671592802
1111,1032.7663444689501
1112,1580.8110720575373
1113,999.7292063914168
1114,1433.6347189140665
1115,1591.651436679166
1116,1154.4709228829627
1117,1109.7624157295668
1118,1588.462187536998
1119,1614.3637599442006
1120,1557.7449167108334
1121,1162.5439670748092
1122,1014.4175852410001
1123,804.1883458872161
1124,798.9250449261432
1125,1399.4340728864927
1126,1281.9729257371669
1127,1761.8794708586688
1128,1340.7660602226672
1129,1446.004037438742
1130,1856.9790920842431
1131,1156.541473496429
1132,1986.9474212762111
1133,960.4012505111288
1134,2089.0933017969805
1135,1116.9073715433997
1136,1278.2388481688
1137,1712.032482246607
1138,805.7071779637545
1139,1745.1166390551798
1140,1103.3041041338997
1141,1335.1522455530617
1142,1427.8275591460135
1143,1264.7805444447358
1144,752.1970458496169
1145,1478.9729149083819
1146,846.899499967895
1147,1537.6112660552117
1148,1761.5040300466662
1149,884.1673594611333
1150,729.6794485578166
1151,1004.6989984500423
1152,1236.992420733883
1153,1124.6617797986664
1154,1099.9137574045003
1155,825.6984988668332
1156,916.09079861035
1157,1149.5388253713907
1158,1174.0533360440336
1159,1490.7456230871621
1160,1919.2514937790327
1161,1357.109491052833
1162,1091.0960841583792
1163,802.0220857931334
1164,575.430074163975
1165,1385.4383204362332
1166,1151.5872326005667
1167,766.4042177148499
1168,1358.8467807093666
1169,1378.2271984883378
1170,1666.4060226906004
1171,2207.4744295976657
1172,1044.1086458165719
1173,1001.4587185200331
1174,1104.3552424754425
1175,1500.712529923722
1176,1134.9644988630193
1177,1530.7568750465005
1178,1310.2649361986835
1179,1386.4304874885959
1180,938.8106095437715
1181,1019.4529682661954
1182,1111.4851627256694
1183,1238.6417230703335
1184,812.0845713505216
1185,1322.09296303007
1186,1179.121765535663
1187,1006.3682853031132
1188,1592.3830293318017
1189,930.0767811207049
1190,1061.4783866054831
1191,1700.7567709005339
1192,1456.593361672944
1193,1088.3677360719582
1194,1205.3070635776326
1195,1048.379876451842
1196,953.4826057362665
1197,2669.2260144719917
1198,1390.6465082195189
1199,1867.559680371634
1200,1399.7275319580826
1201,1288.1335021995856
1202,882.1592928586065
1203,881.4180840509501
1204,1993.4593620926564
1205,2124.1966185994943
1206,2129.8009746925
1207,1052.0281678766096
1208,1238.969081204083
1209,1322.6288758336127
1210,1490.90615838091
1211,1328.1940985604858
1212,1716.42299704911
1213,1212.4236980214355
1214,1176.7340989630666
1215,1188.1571990126663
1216,1341.6760695481737
1217,1347.6921355201712
1218,1970.0555653190906
1219,2025.3997369003569
1220,764.1707782628142
1221,1087.564361936945
1222,1121.9307291342996
1223,1592.3535319104476
1224,1122.5877450774242
1225,1578.188478157867
1226,1105.4092929515891
1227,1321.2538096080007
1228,853.2217747773834
1229,978.9192490512668
1230,1014.7870820261813
1231,1062.2376665133334
1232,1213.8831996172746
1233,1385.1652634100424
1234,1107.686958308346
1235,1210.8298631965665
1236,1093.8630900250666
1237,1729.313209746667
1238,899.4256744523335
1239,837.0330403364001
1240,767.8840467372139
1241,1252.812352852073
1242,2232.0309549788576
1243,771.9654407771537
1244,873.3615831131642
1245,1343.1034539510333
1246,836.303986441028
1247,1742.277293544133
1248,727.2875471771168
1249,879.1584607824994
1250,1375.294592918367
1251,852.0086697058168
1252,780.9622738891005
1253,1114.186742063181
1254,1027.1012377232953
1255,964.1041135553367
1256,1266.04588983175
1257,1542.5409227631662
1258,1515.9515197616377
1259,1410.1583093710003
1260,1208.7512173435111
1261,1415.1305154291006
1262,1163.975170313216
1263,2355.8079670234015
1264,1030.7343466393097
1265,1438.4772883425712
1266,1081.9234252605306
1267,1017.1636849033046
1268,898.54371691196
1269,1486.0322905082999
1270,1273.4111759105006
1271,1475.0301553577624
1272,948.9933982184995
1273,1633.0732696226667
1274,1812.8232396032856
1275,1232.2786392019793
1276,1834.1975528244466
1277,1417.7403203013007
1278,872.0238550374364
1279,1730.5028922779318
1280,750.8492524954671
1281,732.0993016052334
1282,1059.9375026598998
1283,1306.6337994712846
1284,1192.4380892934767
1285,1416.8999179255925
1286,1414.2555263210168
